Member_Account_No,Date,NĂM,THÁNG,Net Units Sold,Net Sales,Category Group,Brand,Store_No,Channel
PDM0018775,11/30/2024,2024,11,1,0,Underwear,ELLE,PDM001,Offline
PDM0016528,11/30/2024,2024,11,1,2407407,Sleepwear,Guy Laroche,PDM001,Offline
PDM0016528,11/30/2024,2024,11,1,1527778,Shapewear,Miraclesuit,PDM001,Offline
PDM0016528,11/30/2024,2024,11,1,0,Shapewear,Miraclesuit,PDM001,Offline
PDM0018776,11/30/2024,2024,11,1,1111111,Bra,ELLE,PDM001,Offline
PDM0018776,11/30/2024,2024,11,1,1037037,Bra,ELLE,PDM001,Offline
PDM0018776,11/30/2024,2024,11,1,0,Bra,ELLE,PDM001,Offline
PDM0003580,11/30/2024,2024,11,1,0,Underwear,ELLE,PDM001,Offline
PDM0003580,11/30/2024,2024,11,2,722222,Underwear,ELLE,PDM001,Offline
,11/30/2024,2024,11,1,643518,Sleepwear,ELLE,PDM002,Offline
,11/30/2024,2024,11,-1,-643518,Sleepwear,ELLE,PDM002,Offline
PDM0018757,11/30/2024,2024,11,1,643518,Sleepwear,ELLE,PDM002,Offline
PDM0009759,11/30/2024,2024,11,2,2222222,Bra,ELLE,PDM002,Offline
PDM0009759,11/30/2024,2024,11,1,0,Bra,ELLE,PDM002,Offline
PDM0009759,11/30/2024,2024,11,1,725926,Bra,ELLE,PDM002,Offline
PDM0018771,11/30/2024,2024,11,1,398148,Underwear,Guy Laroche,PDM002,Offline
PDM0018771,11/30/2024,2024,11,1,398148,Underwear,Guy Laroche,PDM002,Offline
PDM0018771,11/30/2024,2024,11,1,0,Underwear,ELLE,PDM002,Offline
PDM0018772,11/30/2024,2024,11,1,1041667,Bra,ELLE,PDM002,Offline
PDM0002728,11/30/2024,2024,11,1,1111110,Bra,ELLE,PDM002,Offline
PDM0002728,11/30/2024,2024,11,1,0,Bra,ELLE,PDM002,Offline
PDM0002728,11/30/2024,2024,11,1,0,Bra,ELLE,PDM002,Offline
PDM0002728,11/30/2024,2024,11,1,1129630,Bra,ELLE,PDM002,Offline
PDM0002728,11/30/2024,2024,11,1,1361111,Bra,ELLE,PDM002,Offline
PDM0002728,11/30/2024,2024,11,1,1129630,Bra,ELLE,PDM002,Offline
PDM0013714,11/30/2024,2024,11,1,325000,Underwear,ELLE,PDM002,Offline
PDM0018759,11/30/2024,2024,11,1,341666,Underwear,ELLE,PDM003,Offline
PDM0018759,11/30/2024,2024,11,1,1016667,Bra,ELLE,PDM003,Offline
PDM0016304,11/30/2024,2024,11,1,361111,Underwear,ELLE,PDM003,Offline
PDM0016304,11/30/2024,2024,11,1,361111,Underwear,ELLE,PDM003,Offline
PDM0016304,11/30/2024,2024,11,1,0,Underwear,ELLE,PDM003,Offline
PDM0018737,11/30/2024,2024,11,-2,-722222,Underwear,ELLE,PDM003,Offline
PDM0018737,11/30/2024,2024,11,-1,0,Underwear,ELLE,PDM003,Offline
PDM0018737,11/30/2024,2024,11,1,361111,Underwear,ELLE,PDM003,Offline
PDM0018737,11/30/2024,2024,11,1,361111,Underwear,ELLE,PDM003,Offline
PDM0018737,11/30/2024,2024,11,1,0,Underwear,ELLE,PDM003,Offline
PDM0003090,11/30/2024,2024,11,1,1129630,Bra,ELLE,PDM003,Offline
PDM0003090,11/30/2024,2024,11,1,1111111,Bra,ELLE,PDM003,Offline
PDM0003090,11/30/2024,2024,11,1,0,Bra,ELLE,PDM003,Offline
PDM0017350,11/30/2024,2024,11,1,933333,Bra,ELLE,PDM003,Offline
PDM0017350,11/30/2024,2024,11,1,1050000,Bra,ELLE,PDM003,Offline
PDM0011528,11/30/2024,2024,11,1,1055556,Bra,Guy Laroche,PDM003,Offline
PDM0011528,11/30/2024,2024,11,1,1037037,Bra,ELLE,PDM003,Offline
PDM0011528,11/30/2024,2024,11,1,0,Bra,ELLE,PDM003,Offline
PDM0018762,11/30/2024,2024,11,1,643518,Bra,Guy Laroche,PDM003,Offline
PDM0018762,11/30/2024,2024,11,1,643519,Bra,Guy Laroche,PDM003,Offline
PDM0018766,11/30/2024,2024,11,1,1990740,Shapewear,Miraclesuit,PDM003,Offline
PDM0018766,11/30/2024,2024,11,1,1842593,Shapewear,Miraclesuit,PDM003,Offline
PDM0018766,11/30/2024,2024,11,1,0,Shapewear,Naomi&Nicole,PDM003,Offline
PDM0004102,11/30/2024,2024,11,1,836111,Bra,AnneBra,PDM003,Offline
PDM0004102,11/30/2024,2024,11,1,836111,Bra,AnneBra,PDM003,Offline
PDM0018773,11/30/2024,2024,11,1,1259259,Shapewear,Naomi&Nicole,PDM003,Offline
PDM0018773,11/30/2024,2024,11,1,1351852,Shapewear,Miraclesuit,PDM003,Offline
PDM0018773,11/30/2024,2024,11,1,1305556,Bra,ELLE,PDM003,Offline
PDM0018773,11/30/2024,2024,11,1,0,Bra,ELLE,PDM003,Offline
PDM0000187,11/30/2024,2024,11,1,2546297,Sleepwear,Guy Laroche,PDM003,Offline
PDM0000187,11/30/2024,2024,11,1,0,Sleepwear,Guy Laroche,PDM003,Offline
PDM0000187,11/30/2024,2024,11,1,2546296,Sleepwear,Guy Laroche,PDM003,Offline
PDM0008490,11/30/2024,2024,11,1,2546296,Sleepwear,Guy Laroche,PDM003,Offline
PDM0008490,11/30/2024,2024,11,1,1518519,Shapewear,Miraclesuit,PDM003,Offline
PDM0008490,11/30/2024,2024,11,1,0,Shapewear,Miraclesuit,PDM003,Offline
PDM0018298,11/30/2024,2024,11,1,0,Bra,Guy Laroche,PDM003,Offline
PDM0018298,11/30/2024,2024,11,1,1305555,Bra,Guy Laroche,PDM003,Offline
PDM0018298,11/30/2024,2024,11,1,1212963,Bra,Guy Laroche,PDM003,Offline
PDM0005507,11/30/2024,2024,11,1,1305555,Bra,Guy Laroche,PDM003,Offline
PDM0005507,11/30/2024,2024,11,1,1166667,Bra,ELLE,PDM003,Offline
PDM0005507,11/30/2024,2024,11,1,0,Bra,ELLE,PDM003,Offline
PDM0003053,11/30/2024,2024,11,1,416667,Underwear,Guy Laroche,PDM003,Offline
PDM0003053,11/30/2024,2024,11,2,759259,Underwear,ELLE,PDM003,Offline
PDM0003053,11/30/2024,2024,11,1,361111,Underwear,ELLE,PDM003,Offline
PDM0003053,11/30/2024,2024,11,2,0,Underwear,ELLE,PDM003,Offline
PDM0018774,11/30/2024,2024,11,2,2074074,Bra,ELLE,PDM003,Offline
PDM0018774,11/30/2024,2024,11,1,0,Bra,ELLE,PDM003,Offline
PDM0018777,11/30/2024,2024,11,1,0,Bra,ELLE,PDM003,Offline
PDM0018777,11/30/2024,2024,11,1,1037037,Bra,ELLE,PDM003,Offline
PDM0018777,11/30/2024,2024,11,1,1037037,Bra,ELLE,PDM003,Offline
PDM0018778,11/30/2024,2024,11,1,1041667,Bra,Guy Laroche,PDM003,Offline
PDM0018779,11/30/2024,2024,11,1,1041667,Bra,Guy Laroche,PDM003,Offline
PDM0004936,11/30/2024,2024,11,1,1361111,Bra,ELLE,PDM003,Offline
PDM0004936,11/30/2024,2024,11,1,1111111,Bra,ELLE,PDM003,Offline
PDM0004936,11/30/2024,2024,11,1,0,Bra,ELLE,PDM003,Offline
PDM0018780,11/30/2024,2024,11,1,0,Bra,ELLE,PDM003,Offline
PDM0018780,11/30/2024,2024,11,1,1129629,Bra,ELLE,PDM003,Offline
PDM0018780,11/30/2024,2024,11,1,1166667,Bra,ELLE,PDM003,Offline
PDM0018781,11/30/2024,2024,11,1,1037037,Bra,ELLE,PDM003,Offline
PDM0018781,11/30/2024,2024,11,1,1037037,Bra,ELLE,PDM003,Offline
PDM0018781,11/30/2024,2024,11,1,0,Bra,ELLE,PDM003,Offline
PDM0018781,11/30/2024,2024,11,1,325000,Underwear,ELLE,PDM003,Offline
PDM0018782,11/30/2024,2024,11,1,1658333,Shapewear,Miraclesuit,PDM003,Offline
PDM0017807,11/30/2024,2024,11,1,1225000,Bra,ELLE,PDM003,Offline
PDM0018783,11/30/2024,2024,11,1,933333,Bra,ELLE,PDM003,Offline
PDM0011079,11/30/2024,2024,11,1,1129629,Bra,ELLE,PDM003,Offline
PDM0011079,11/30/2024,2024,11,1,1166667,Bra,ELLE,PDM003,Offline
PDM0011079,11/30/2024,2024,11,1,0,Bra,ELLE,PDM003,Offline
PDM0011079,11/30/2024,2024,11,1,1111111,Bra,ELLE,PDM003,Offline
PDM0011079,11/30/2024,2024,11,1,1166667,Bra,ELLE,PDM003,Offline
PDM0011079,11/30/2024,2024,11,1,0,Bra,ELLE,PDM003,Offline
PDM0011079,11/30/2024,2024,11,1,1111111,Bra,ELLE,PDM003,Offline
PDM0011079,11/30/2024,2024,11,1,0,Bra,ELLE,PDM003,Offline
PDM0011079,11/30/2024,2024,11,1,1129630,Bra,ELLE,PDM003,Offline
PDM0010453,11/30/2024,2024,11,1,1546296,Shapewear,Miraclesuit,PDM003,Offline
PDM0010453,11/30/2024,2024,11,1,1564815,Shapewear,Naomi&Nicole,PDM003,Offline
PDM0010453,11/30/2024,2024,11,1,0,Shapewear,Miraclesuit,PDM003,Offline
PDM0006700,11/30/2024,2024,11,1,1166666,Bra,ELLE,PDM006,Online
PDM0006700,11/30/2024,2024,11,1,1166667,Bra,ELLE,PDM006,Online
PDM0006700,11/30/2024,2024,11,1,0,Bra,ELLE,PDM006,Online
PDM0011420,11/30/2024,2024,11,2,2259259,Bra,ELLE,PDM006,Online
PDM0011420,11/30/2024,2024,11,1,0,Bra,ELLE,PDM006,Online
PDM0018749,11/30/2024,2024,11,1,379629,Underwear,ELLE,PDM006,Online
PDM0018749,11/30/2024,2024,11,3,1138889,Underwear,ELLE,PDM006,Online
PDM0018749,11/30/2024,2024,11,1,0,Underwear,ELLE,PDM006,Online
PDM0018749,11/30/2024,2024,11,1,0,Underwear,ELLE,PDM006,Online
PDM0012661,11/30/2024,2024,11,1,1016666,Bra,ELLE,PDM006,Online
PDM0012661,11/30/2024,2024,11,1,341667,Underwear,ELLE,PDM006,Online
PDM0017607,11/30/2024,2024,11,1,1111111,Bra,ELLE,PDM006,Online
PDM0017607,11/30/2024,2024,11,1,1111111,Bra,ELLE,PDM006,Online
PDM0017607,11/30/2024,2024,11,1,0,Bra,ELLE,PDM006,Online
PDM0018527,11/30/2024,2024,11,1,1037037,Bra,ELLE,PDM006,Online
PDM0018527,11/30/2024,2024,11,1,1037037,Bra,ELLE,PDM006,Online
PDM0018527,11/30/2024,2024,11,1,0,Bra,ELLE,PDM006,Online
PDM0015514,11/30/2024,2024,11,1,361111,Underwear,ELLE,PDM006,Online
PDM0015514,11/30/2024,2024,11,1,0,Underwear,ELLE,PDM006,Online
PDM0015514,11/30/2024,2024,11,1,1037037,Bra,ELLE,PDM006,Online
PDM0009298,11/30/2024,2024,11,1,0,Bra,ELLE,PDM006,Online
PDM0009298,11/30/2024,2024,11,1,1111111,Bra,ELLE,PDM006,Online
PDM0009298,11/30/2024,2024,11,1,1166667,Bra,ELLE,PDM006,Online
PDM0017885,11/30/2024,2024,11,2,2074073,Bra,ELLE,PDM006,Online
PDM0017885,11/30/2024,2024,11,1,0,Bra,ELLE,PDM006,Online
PDM0017885,11/30/2024,2024,11,1,1129630,Bra,ELLE,PDM006,Online
PDM0017885,11/30/2024,2024,11,1,0,Bra,ELLE,PDM006,Online
PDM0017885,11/30/2024,2024,11,1,1166667,Bra,ELLE,PDM006,Online
PDM0018750,11/30/2024,2024,11,1,1050000,Bra,ELLE,PDM006,Online
PDM0018751,11/30/2024,2024,11,1,341667,Underwear,ELLE,PDM006,Online
PDM0018751,11/30/2024,2024,11,1,325000,Underwear,ELLE,PDM006,Online
PDM0018752,11/30/2024,2024,11,1,0,Bra,ELLE,PDM006,Online
PDM0018752,11/30/2024,2024,11,1,1129629,Bra,ELLE,PDM006,Online
PDM0018752,11/30/2024,2024,11,1,1166667,Bra,ELLE,PDM006,Online
PDM0018753,11/30/2024,2024,11,1,361111,Underwear,ELLE,PDM006,Online
PDM0018753,11/30/2024,2024,11,1,361111,Underwear,ELLE,PDM006,Online
PDM0018753,11/30/2024,2024,11,1,0,Underwear,ELLE,PDM006,Online
PDM0018754,11/30/2024,2024,11,1,0,Bra,ELLE,PDM006,Online
PDM0018754,11/30/2024,2024,11,1,1129629,Bra,ELLE,PDM006,Online
PDM0018754,11/30/2024,2024,11,1,1379630,Shapewear,Miraclesuit,PDM006,Online
PDM0018755,11/30/2024,2024,11,1,933333,Bra,ELLE,PDM006,Online
PDM0018756,11/30/2024,2024,11,1,933333,Bra,ELLE,PDM006,Online
PDM0018486,11/30/2024,2024,11,-1,-1361111,Bra,ELLE,PDM006,Online
PDM0018486,11/30/2024,2024,11,-1,-1037037,Bra,ELLE,PDM006,Online
PDM0018486,11/30/2024,2024,11,-1,0,Bra,ELLE,PDM006,Online
PDM0018486,11/30/2024,2024,11,1,1361111,Bra,ELLE,PDM006,Online
PDM0018486,11/30/2024,2024,11,1,1037037,Bra,ELLE,PDM006,Online
PDM0018486,11/30/2024,2024,11,1,0,Bra,ELLE,PDM006,Online
PDM0015856,11/30/2024,2024,11,-1,-933333,Bra,ELLE,PDM006,Online
PDM0018106,11/30/2024,2024,11,1,1037037,Bra,ELLE,PDM006,Online
PDM0018106,11/30/2024,2024,11,1,0,Bra,ELLE,PDM006,Online
PDM0018106,11/30/2024,2024,11,1,1111111,Bra,ELLE,PDM006,Online
PDM0018106,11/30/2024,2024,11,1,361111,Underwear,ELLE,PDM006,Online
PDM0018106,11/30/2024,2024,11,1,361111,Underwear,ELLE,PDM006,Online
PDM0018106,11/30/2024,2024,11,1,0,Underwear,ELLE,PDM006,Online
PDM0018764,11/30/2024,2024,11,1,1037038,Bra,ELLE,PDM006,Online
PDM0018764,11/30/2024,2024,11,1,0,Bra,ELLE,PDM006,Online
PDM0018764,11/30/2024,2024,11,1,1111111,Bra,ELLE,PDM006,Online
PDM0018764,11/30/2024,2024,11,1,0,Underwear,ELLE,PDM006,Online
PDM0018764,11/30/2024,2024,11,1,0,Underwear,ELLE,PDM006,Online
PDM0018764,11/30/2024,2024,11,1,361111,Underwear,ELLE,PDM006,Online
PDM0018764,11/30/2024,2024,11,1,361111,Underwear,ELLE,PDM006,Online
PDM0018764,11/30/2024,2024,11,2,722222,Underwear,ELLE,PDM006,Online
PDM0018765,11/30/2024,2024,11,1,1166666,Bra,ELLE,PDM006,Online
PDM0018765,11/30/2024,2024,11,1,379630,Underwear,ELLE,PDM006,Online
PDM0018765,11/30/2024,2024,11,1,0,Underwear,ELLE,PDM006,Online
PDM0018239,11/30/2024,2024,11,1,1111110,Bra,ELLE,PDM006,Online
PDM0018239,11/30/2024,2024,11,1,1166667,Bra,ELLE,PDM006,Online
PDM0018239,11/30/2024,2024,11,1,0,Bra,ELLE,PDM006,Online
PDM0018239,11/30/2024,2024,11,1,361111,Underwear,ELLE,PDM006,Online
PDM0018239,11/30/2024,2024,11,1,379630,Underwear,ELLE,PDM006,Online
PDM0018239,11/30/2024,2024,11,1,0,Underwear,ELLE,PDM006,Online
PDM0018767,11/30/2024,2024,11,1,1037037,Bra,ELLE,PDM006,Online
PDM0018767,11/30/2024,2024,11,1,1037037,Bra,ELLE,PDM006,Online
PDM0018767,11/30/2024,2024,11,1,0,Bra,ELLE,PDM006,Online
PDM0015064,11/30/2024,2024,11,1,0,Bra,ELLE,PDM006,Online
PDM0015064,11/30/2024,2024,11,1,1129629,Bra,ELLE,PDM006,Online
PDM0015064,11/30/2024,2024,11,1,1129630,Bra,ELLE,PDM006,Online
,11/30/2024,2024,11,-1,-907778,Bra,ELLE,PDM007,Online
,11/30/2024,2024,11,1,1027037,Bra,ELLE,PDM007,Online
,11/30/2024,2024,11,1,992963,Bra,ELLE,PDM007,Online
,11/30/2024,2024,11,1,954074,Bra,ELLE,PDM007,Online
,11/30/2024,2024,11,1,954074,Bra,ELLE,PDM007,Online
,11/30/2024,2024,11,1,1166666,Bra,ELLE,PDM007,Online
,11/30/2024,2024,11,1,1166667,Bra,ELLE,PDM007,Online
,11/30/2024,2024,11,1,1166667,Bra,ELLE,PDM007,Online
,11/30/2024,2024,11,1,1166667,Bra,ELLE,PDM007,Online
,11/30/2024,2024,11,1,0,Bra,ELLE,PDM007,Online
,11/30/2024,2024,11,1,0,Bra,ELLE,PDM007,Online
,11/30/2024,2024,11,1,992963,Bra,ELLE,PDM007,Online
PDM0018758,11/30/2024,2024,11,1,0,Shapewear,Miraclesuit,PDM008,Offline
PDM0018758,11/30/2024,2024,11,1,1527778,Shapewear,Miraclesuit,PDM008,Offline
PDM0018758,11/30/2024,2024,11,1,1564815,Shapewear,Naomi&Nicole,PDM008,Offline
PDM0018761,11/30/2024,2024,11,1,933333,Bra,ELLE,PDM009,Offline
,11/30/2024,2024,11,1,1129629,Bra,ELLE,PDM009,Offline
,11/30/2024,2024,11,1,1129630,Bra,ELLE,PDM009,Offline
,11/30/2024,2024,11,1,0,Bra,ELLE,PDM009,Offline
PDM0003580,12/1/2024,2024,12,-1,0,Underwear,ELLE,PDM001,Offline
PDM0003580,12/1/2024,2024,12,-2,-722222,Underwear,ELLE,PDM001,Offline
PDM0003580,12/1/2024,2024,12,2,722222,Underwear,ELLE,PDM001,Offline
PDM0003580,12/1/2024,2024,12,1,0,Underwear,ELLE,PDM001,Offline
PDM0018788,12/1/2024,2024,12,1,1166666,Bra,ELLE,PDM001,Offline
PDM0018788,12/1/2024,2024,12,1,379630,Underwear,ELLE,PDM001,Offline
PDM0018788,12/1/2024,2024,12,1,0,Underwear,ELLE,PDM001,Offline
PDM0005850,12/1/2024,2024,12,1,1527778,Shapewear,Miraclesuit,PDM001,Offline
PDM0005850,12/1/2024,2024,12,1,1351852,Shapewear,Miraclesuit,PDM001,Offline
PDM0005850,12/1/2024,2024,12,1,0,Shapewear,Miraclesuit,PDM001,Offline
PDM0011062,12/1/2024,2024,12,1,1157408,Bra,ELLE,PDM001,Offline
PDM0011062,12/1/2024,2024,12,1,1361111,Bra,ELLE,PDM001,Offline
PDM0011062,12/1/2024,2024,12,1,0,Bra,ELLE,PDM001,Offline
PDM0000431,12/1/2024,2024,12,1,1379629,Shapewear,Miraclesuit,PDM001,Offline
PDM0000431,12/1/2024,2024,12,1,1379630,Shapewear,Miraclesuit,PDM001,Offline
PDM0000431,12/1/2024,2024,12,1,0,Shapewear,Miraclesuit,PDM001,Offline
PDM0002787,12/1/2024,2024,12,1,1305556,Bra,ELLE,PDM001,Offline
PDM0002787,12/1/2024,2024,12,1,1037037,Bra,ELLE,PDM001,Offline
PDM0002787,12/1/2024,2024,12,1,0,Bra,ELLE,PDM001,Offline
PDM0017348,12/1/2024,2024,12,1,1351852,Shapewear,Miraclesuit,PDM001,Offline
PDM0017348,12/1/2024,2024,12,1,0,Bra,ELLE,PDM001,Offline
PDM0017348,12/1/2024,2024,12,1,1379630,Shapewear,Miraclesuit,PDM001,Offline
PDM0017348,12/1/2024,2024,12,1,694444,Sleepwear,ELLE,PDM001,Offline
PDM0011062,12/1/2024,2024,12,2,2259259,Bra,ELLE,PDM001,Offline
PDM0011062,12/1/2024,2024,12,1,0,Bra,ELLE,PDM001,Offline
PDM0007347,12/1/2024,2024,12,1,1129630,Bra,ELLE,PDM001,Offline
PDM0007347,12/1/2024,2024,12,1,0,Bra,ELLE,PDM001,Offline
PDM0007347,12/1/2024,2024,12,1,1111111,Bra,ELLE,PDM001,Offline
PDM0018797,12/1/2024,2024,12,1,1129630,Bra,ELLE,PDM001,Offline
PDM0018797,12/1/2024,2024,12,1,1157407,Bra,ELLE,PDM001,Offline
PDM0018797,12/1/2024,2024,12,1,0,Bra,ELLE,PDM001,Offline
PDM0018803,12/1/2024,2024,12,1,0,Bra,ELLE,PDM001,Offline
PDM0018803,12/1/2024,2024,12,1,1351851,Shapewear,Miraclesuit,PDM001,Offline
PDM0018803,12/1/2024,2024,12,1,1166667,Bra,ELLE,PDM001,Offline
PDM0018793,12/1/2024,2024,12,1,643518,Bra,Guy Laroche,PDM002,Offline
PDM0018796,12/1/2024,2024,12,1,1305555,Bra,Guy Laroche,PDM002,Offline
PDM0018796,12/1/2024,2024,12,1,1166667,Bra,ELLE,PDM002,Offline
PDM0018796,12/1/2024,2024,12,1,0,Bra,ELLE,PDM002,Offline
PDM0018801,12/1/2024,2024,12,1,1111111,Bra,ELLE,PDM002,Offline
PDM0018801,12/1/2024,2024,12,1,0,Bra,ELLE,PDM002,Offline
PDM0018801,12/1/2024,2024,12,1,1129630,Bra,ELLE,PDM002,Offline
PDM0018784,12/1/2024,2024,12,2,3055556,Shapewear,Miraclesuit,PDM003,Offline
PDM0018784,12/1/2024,2024,12,1,0,Shapewear,Miraclesuit,PDM003,Offline
PDM0011769,12/1/2024,2024,12,1,1157407,Bra,Guy Laroche,PDM003,Offline
PDM0011769,12/1/2024,2024,12,1,1166667,Bra,ELLE,PDM003,Offline
PDM0011769,12/1/2024,2024,12,1,1166667,Bra,ELLE,PDM003,Offline
PDM0011769,12/1/2024,2024,12,1,1166667,Bra,ELLE,PDM003,Offline
PDM0011769,12/1/2024,2024,12,1,0,Bra,ELLE,PDM003,Offline
PDM0011769,12/1/2024,2024,12,1,0,Bra,Guy Laroche,PDM003,Offline
PDM0011769,12/1/2024,2024,12,1,383333,Underwear,Guy Laroche,PDM003,Offline
PDM0015215,12/1/2024,2024,12,1,1361110,Bra,ELLE,PDM003,Offline
PDM0015215,12/1/2024,2024,12,1,1361111,Bra,ELLE,PDM003,Offline
PDM0015215,12/1/2024,2024,12,1,1129630,Bra,ELLE,PDM003,Offline
PDM0015215,12/1/2024,2024,12,1,1129630,Bra,ELLE,PDM003,Offline
PDM0015215,12/1/2024,2024,12,1,0,Bra,ELLE,PDM003,Offline
PDM0015215,12/1/2024,2024,12,1,0,Bra,ELLE,PDM003,Offline
PDM0018785,12/1/2024,2024,12,1,1658333,Shapewear,Miraclesuit,PDM003,Offline
PDM0018786,12/1/2024,2024,12,1,1990740,Shapewear,Miraclesuit,PDM003,Offline
PDM0018786,12/1/2024,2024,12,1,1842593,Shapewear,Miraclesuit,PDM003,Offline
PDM0018786,12/1/2024,2024,12,1,0,Shapewear,Miraclesuit,PDM003,Offline
PDM0018787,12/1/2024,2024,12,1,2546296,Sleepwear,Guy Laroche,PDM003,Offline
PDM0018787,12/1/2024,2024,12,1,2592593,Sleepwear,Guy Laroche,PDM003,Offline
PDM0018787,12/1/2024,2024,12,1,0,Sleepwear,Guy Laroche,PDM003,Offline
PDM0004183,12/1/2024,2024,12,2,2222222,Bra,ELLE,PDM003,Offline
PDM0004183,12/1/2024,2024,12,1,0,Bra,ELLE,PDM003,Offline
PDM0004183,12/1/2024,2024,12,1,1361111,Bra,ELLE,PDM003,Offline
PDM0018789,12/1/2024,2024,12,1,1791667,Shapewear,Miraclesuit,PDM003,Offline
PDM0018790,12/1/2024,2024,12,1,1305555,Bra,Guy Laroche,PDM003,Offline
PDM0018790,12/1/2024,2024,12,1,1166667,Bra,ELLE,PDM003,Offline
PDM0018790,12/1/2024,2024,12,1,0,Bra,ELLE,PDM003,Offline
PDM0018791,12/1/2024,2024,12,1,453703,Underwear,ELLE,PDM003,Offline
PDM0018791,12/1/2024,2024,12,1,416667,Underwear,Guy Laroche,PDM003,Offline
PDM0018791,12/1/2024,2024,12,1,379630,Underwear,ELLE,PDM003,Offline
PDM0018791,12/1/2024,2024,12,1,379630,Underwear,ELLE,PDM003,Offline
PDM0018791,12/1/2024,2024,12,1,0,Underwear,ELLE,PDM003,Offline
PDM0018791,12/1/2024,2024,12,1,0,Underwear,ELLE,PDM003,Offline
PDM0009522,12/1/2024,2024,12,1,358334,Underwear,Guy Laroche,PDM003,Offline
PDM0009522,12/1/2024,2024,12,1,358333,Underwear,Guy Laroche,PDM003,Offline
PDM0004276,12/1/2024,2024,12,1,771297,Shapewear,Miraclesuit,PDM003,Offline
PDM0004276,12/1/2024,2024,12,1,771296,Shapewear,Miraclesuit,PDM003,Offline
PDM0018792,12/1/2024,2024,12,1,1366667,Shapewear,Miraclesuit,PDM003,Offline
PDM0015119,12/1/2024,2024,12,1,1361110,Bra,ELLE,PDM003,Offline
PDM0015119,12/1/2024,2024,12,1,1361111,Bra,ELLE,PDM003,Offline
PDM0015119,12/1/2024,2024,12,1,1129630,Bra,ELLE,PDM003,Offline
PDM0015119,12/1/2024,2024,12,1,1129630,Bra,ELLE,PDM003,Offline
PDM0015119,12/1/2024,2024,12,1,0,Bra,ELLE,PDM003,Offline
PDM0015119,12/1/2024,2024,12,1,0,Bra,ELLE,PDM003,Offline
PDM0009914,12/1/2024,2024,12,1,2546297,Sleepwear,Guy Laroche,PDM003,Offline
PDM0009914,12/1/2024,2024,12,1,2546296,Sleepwear,Guy Laroche,PDM003,Offline
PDM0009914,12/1/2024,2024,12,1,0,Sleepwear,Guy Laroche,PDM003,Offline
PDM0018794,12/1/2024,2024,12,1,1990740,Shapewear,Miraclesuit,PDM003,Offline
PDM0018794,12/1/2024,2024,12,1,1990741,Shapewear,Miraclesuit,PDM003,Offline
PDM0018794,12/1/2024,2024,12,1,0,Shapewear,Miraclesuit,PDM003,Offline
PDM0003053,12/1/2024,2024,12,1,1375000,Shapewear,Miraclesuit,PDM003,Offline
PDM0018795,12/1/2024,2024,12,1,933333,Bra,ELLE,PDM003,Offline
PDM0018795,12/1/2024,2024,12,1,325000,Underwear,ELLE,PDM003,Offline
PDM0015425,12/1/2024,2024,12,1,0,Underwear,ELLE,PDM003,Offline
PDM0015425,12/1/2024,2024,12,1,0,Underwear,ELLE,PDM003,Offline
PDM0015425,12/1/2024,2024,12,1,291666,Underwear,AnneBra,PDM003,Offline
PDM0015425,12/1/2024,2024,12,1,291666,Underwear,AnneBra,PDM003,Offline
